"age","workclass","fnlwgt","education","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
42,"Private",223934,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
51,"Private",44000,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",99999,0,50,"United-States",">50K"
67,"?",129188,"Doctorate",16,"Married-civ-spouse","?","Husband","White","Male",20051,0,5,"United-States",">50K"
26,"Private",291968,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,44,"United-States","<=50K"
31,"Private",98639,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
43,"Private",86750,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,99,"United-States","<=50K"
66,"?",210750,"Some-college",10,"Married-civ-spouse","?","Husband","White","Male",0,0,50,"United-States","<=50K"
52,"Private",67090,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,44,"United-States","<=50K"
24,"Private",39615,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
28,"Private",319768,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"France",">50K"
38,"Federal-gov",248919,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,2051,40,"United-States","<=50K"
55,"Private",177380,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,29,"United-States","<=50K"
31,"State-gov",193565,"Masters",14,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
66,"Self-emp-inc",253741,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,1825,10,"United-States",">50K"
65,"Private",176796,"Doctorate",16,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
31,"Local-gov",331126,"Bachelors",13,"Never-married","Protective-serv","Own-child","Black","Male",0,0,48,"United-States","<=50K"
36,"Private",242713,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"?","<=50K"
28,"Private",184078,"12th",8,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
41,"Self-emp-inc",253060,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",7688,0,45,"United-States",">50K"
50,"Federal-gov",183611,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
25,"Private",163620,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,84,"United-States",">50K"
26,"Local-gov",104614,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
59,"Self-emp-inc",223215,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,50,"United-States",">50K"
29,"Private",389713,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
47,"Private",148995,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,65,"United-States",">50K"
25,"Private",189219,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Female",0,0,16,"United-States","<=50K"
53,"State-gov",104501,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"?",">50K"
65,"Without-pay",27012,"7th-8th",4,"Widowed","Farming-fishing","Unmarried","White","Female",0,0,50,"United-States","<=50K"
27,"Local-gov",85918,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,68,"United-States","<=50K"
36,"Self-emp-not-inc",202950,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"Iran","<=50K"
39,"Private",177277,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States",">50K"
30,"Private",118861,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","Asian-Pac-Islander","Male",0,0,50,"United-States",">50K"
39,"Private",403489,"11th",7,"Divorced","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
33,"State-gov",174171,"Some-college",10,"Separated","Tech-support","Not-in-family","White","Male",0,0,12,"United-States","<=50K"
34,"Private",118605,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States","<=50K"
56,"Private",204049,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,1848,50,"United-States",">50K"
52,"Private",117674,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K"
59,"Private",229939,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
35,"Private",42044,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,30,"United-States","<=50K"
32,"Private",154571,"Some-college",10,"Never-married","Other-service","Other-relative","Asian-Pac-Islander","Male",0,0,40,"?","<=50K"
21,"Private",82497,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
44,"Local-gov",101593,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,1876,42,"United-States","<=50K"
37,"Private",255621,"HS-grad",9,"Separated","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
61,"Federal-gov",136787,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K"
47,"Private",139268,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","<=50K"
56,"Private",279340,"11th",7,"Separated","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
38,"Self-emp-not-inc",423616,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,24,"United-States",">50K"
22,"?",186452,"Some-college",10,"Never-married","?","Own-child","White","Male",0,0,36,"United-States","<=50K"
37,"State-gov",117651,"Bachelors",13,"Never-married","Prof-specialty","Other-relative","White","Male",0,0,40,"United-States","<=50K"
31,"Private",487742,"Some-college",10,"Separated","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
68,"State-gov",202699,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,2377,42,"?",">50K"
55,"Private",436861,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",14084,0,40,"United-States",">50K"
23,"Private",315065,"Some-college",10,"Never-married","Other-service","Unmarried","White","Male",0,0,35,"Mexico","<=50K"
41,"Federal-gov",564135,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
34,"Private",265807,"Some-college",10,"Separated","Craft-repair","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
33,"Private",214635,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,36,"Haiti","<=50K"
25,"Private",254613,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"Cuba","<=50K"
43,"Federal-gov",211450,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
42,"Private",52781,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,40,"United-States",">50K"
35,"Private",139086,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
21,"Private",121889,"Some-college",10,"Never-married","Sales","Own-child","Black","Female",0,0,20,"United-States","<=50K"
47,"Self-emp-not-inc",107231,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States",">50K"
61,"Self-emp-not-inc",115882,"1st-4th",2,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,20,"United-States","<=50K"
25,"Private",242729,"Bachelors",13,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
38,"Private",48779,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K"
33,"?",119918,"Bachelors",13,"Never-married","?","Not-in-family","Black","Male",0,0,45,"?","<=50K"
44,"Private",160829,"Bachelors",13,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,20,"United-States",">50K"
44,"Local-gov",254146,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
42,"Self-emp-inc",50122,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K"
64,"Private",126233,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,20,"United-States","<=50K"
32,"Private",118551,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States",">50K"
20,"Private",308239,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,16,"United-States","<=50K"
27,"Private",104917,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
42,"Private",270721,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,32,"United-States","<=50K"
39,"Local-gov",106297,"HS-grad",9,"Divorced","Adm-clerical","Own-child","White","Male",0,0,42,"United-States","<=50K"
44,"Self-emp-not-inc",254303,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
63,"Private",114011,"HS-grad",9,"Separated","Craft-repair","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
41,"Private",202168,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K"
45,"Local-gov",318280,"HS-grad",9,"Widowed","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States",">50K"
26,"Private",213799,"10th",6,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
40,"Private",125461,"Assoc-voc",11,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,42,"United-States","<=50K"
37,"Private",220314,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"Mexico","<=50K"
24,"Private",403671,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
46,"Private",370119,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,60,"United-States",">50K"
33,"Self-emp-not-inc",134737,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States","<=50K"
22,"?",334593,"Some-college",10,"Never-married","?","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
44,"Private",192381,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1848,40,"United-States",">50K"
23,"Private",378546,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
41,"Private",322980,"HS-grad",9,"Separated","Adm-clerical","Not-in-family","Black","Male",2354,0,40,"United-States","<=50K"
63,"Private",86108,"HS-grad",9,"Widowed","Farming-fishing","Not-in-family","White","Male",0,0,6,"United-States","<=50K"
52,"Local-gov",89705,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
35,"Private",204527,"Masters",14,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States",">50K"
46,"Private",165138,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States",">50K"
58,"Private",128162,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,24,"United-States","<=50K"
36,"Self-emp-not-inc",125933,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,55,"United-States",">50K"
42,"State-gov",184682,"Assoc-acdm",12,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
28,"Private",65171,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
35,"?",163582,"10th",6,"Divorced","?","Unmarried","White","Female",0,0,16,"?","<=50K"
21,"Private",222490,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,40,"United-States","<=50K"
44,"Private",191814,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K"
30,"Private",283767,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"?","<=50K"
45,"?",236612,"11th",7,"Divorced","?","Own-child","Black","Male",0,0,40,"United-States","<=50K"
22,"Private",156822,"10th",6,"Never-married","Sales","Not-in-family","White","Female",0,1762,25,"United-States","<=50K"
31,"Private",159737,"10th",6,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
18,"Private",374969,"10th",6,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,56,"United-States","<=50K"
20,"Private",210338,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","<=50K"
44,"Private",139338,"12th",8,"Divorced","Transport-moving","Unmarried","Black","Male",0,0,40,"United-States","<=50K"
29,"Private",134890,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K"
29,"Private",103432,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
31,"Private",163516,"Some-college",10,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
23,"Private",201145,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,65,"United-States","<=50K"
38,"Private",108140,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
25,"Private",216010,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K"
36,"Private",174938,"Bachelors",13,"Divorced","Tech-support","Unmarried","White","Male",0,0,20,"United-States","<=50K"
29,"Private",412435,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"Outlying-US(Guam-USVI-etc)","<=50K"
36,"Private",214807,"HS-grad",9,"Divorced","Handlers-cleaners","Unmarried","White","Female",0,0,37,"United-States","<=50K"
62,"Local-gov",291175,"Bachelors",13,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,48,"United-States","<=50K"
45,"Self-emp-not-inc",192203,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1485,40,"United-States",">50K"
52,"Private",89041,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
84,"Local-gov",163685,"HS-grad",9,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,33,"United-States","<=50K"
23,"Private",169188,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,25,"United-States","<=50K"
53,"Federal-gov",181677,"Some-college",10,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
21,"Private",234108,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
60,"Self-emp-not-inc",21101,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","Amer-Indian-Eskimo","Male",0,0,50,"United-States","<=50K"
53,"Private",149784,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,40,"United-States",">50K"
61,"Private",225970,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K"
42,"Self-emp-not-inc",308279,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,21,"United-States","<=50K"
61,"?",158712,"HS-grad",9,"Divorced","?","Not-in-family","White","Female",0,0,99,"United-States","<=50K"
39,"Private",47871,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,50,"United-States",">50K"
25,"Private",306352,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"Mexico","<=50K"
45,"Local-gov",182100,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
30,"Private",191385,"11th",7,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
31,"Private",204052,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
